Year,State,CoC Name,Org Name,Program Name,Program Type,Award Amount
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC",Alameda County Behavioral Health Care Services,CoC,CA-502 - REN - Laguna Commons Rental Assistance Program (RAP),184456
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - Alameda County Shelter Plus Care – PRA,505432
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - Alameda County Shelter Plus Care – SRA,1403732
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - Alameda County Shelter Plus Care – TRA,7253459
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - APC Multi-Service Center,1111092
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - Banyan House Transitional Housing,81320
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - InHOUSE,391907
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - Lorenzo Creek Consolidated,315501
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - Reciprocal Integrated Services for Empowerment (RISE) Project,160183
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - Southern Alameda County Housing/Jobs Linkages Program,1580130
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - APC Consolidated PSH,388651
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - Tri-City FESCO Bridgeway Apartments,42973
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - Alameda County Shelter Plus Care – SRO,670716
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - Welcome Home Combined,2707400
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - Welcome Home San Leandro,723228
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - Homes for Wellness,978092
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - REN - Alameda County CES,1038171
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - PLN - Alameda County CoC Planning Project FY2018,1029893
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Alameda County, CA",CoC,CA-502 - NEW - Welcome Home Expansion,636432
2018,CA,CA-604 - Bakersfield/Kern County CoC,Alliance Against Family Violence and Sexual Assault,CoC,CA-604 - REN - Alliance Transitional Housing Project,133139
2018,CA,"CA-526 - Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Alliance for Community Transformations,CoC,CA-526 - NEW - DV Bonus Project,1758
2018,CA,CA-600 - Los Angeles City and County CoC,Alliance for Housing and Healing,CoC,CA-600 - REN - CA0356 CHOISS SPA 2 - Individual,349763
2018,CA,CA-600 - Los Angeles City and County CoC,Alliance for Housing and Healing,CoC,CA-600 - REN - CA0357 CHOISS SPA 8 - Individual,377581
2018,CA,CA-601 - San Diego City and County CoC,Alpha Project,CoC,CA-601 - REN - Alpha Square,525598
2018,CA,CA-601 - San Diego City and County CoC,Alpha Project,CoC,CA-601 - REN - Rapid Rehousing Programs - Consolidated,1254398
2018,CA,CA-601 - San Diego City and County CoC,Alpha Project,CoC,CA-601 - NEW - The Lofts 2018,366897
2018,CA,"CA-526 - Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Amador-Tuolumne Community Action Agency,CoC,CA-526 - REN - PSH TUOLUMNE CONSOLIDATED 2018,34305
2018,CA,"CA-526 - Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Amador-Tuolumne Community Action Agency,CoC,CA-526 - REN - HMIS FY2018,50000
2018,CA,"CA-526 - Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Amador-Tuolumne Community Action Agency,CoC,CA-526 - REN - TRC RRH FY 2018,59504
2018,CA,"CA-526 - Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Amador-Tuolumne Community Action Agency,CoC,CA-526 - REN - Amhsg2018,17400
2018,CA,"CA-602 - Santa Ana, Anaheim/Orange County CoC",American Family Housing,CoC,CA-602 - REN - Permanent Housing Collaborative,342087
2018,CA,"CA-602 - Santa Ana, Anaheim/Orange County CoC",American Family Housing,CoC,CA-602 - REN - Permanent Housing 2,518276
2018,CA,"CA-602 - Santa Ana, Anaheim/Orange County CoC",Anaheim Supportive Housing for Senior Adults,CoC,CA-602 - REN - Tyrol Plaza Senior Apartments,148578
2018,CA,CA-518 - Vallejo/Solano County CoC,Anka Behavioral Health,CoC,CA-518 - REN - STOP Plus,169973
2018,CA,CA-522 - Humboldt County CoC,Arcata House Partnership,CoC,CA-522 - REN - PSH Consolidated,389718
2018,CA,CA-522 - Humboldt County CoC,Arcata House Partnership,CoC,CA-522 - NEW - Apartments First 3,50062
2018,CA,CA-604 - Bakersfield/Kern County CoC,Bakersfield Homeless Center,CoC,CA-604 - REN - A Way Home,386810
2018,CA,CA-604 - Bakersfield/Kern County CoC,Bakersfield Homeless Center,CoC,CA-604 - REN - Casa Nueva Placement and Supportive Services,45858
2018,CA,CA-604 - Bakersfield/Kern County CoC,Bakersfield Homeless Center,CoC,CA-604 - REN - Casa Nueva II Placement and Supportive Services,48500
2018,CA,CA-604 - Bakersfield/Kern County CoC,Bakersfield Homeless Center,CoC,CA-604 - REN - Rapid Rehousing Project I,121805
2018,CA,CA-604 - Bakersfield/Kern County CoC,Bakersfield Homeless Center,CoC,CA-604 - REN - BHC Rapid Rehousing Project,100924
2018,CA,CA-604 - Bakersfield/Kern County CoC,Bakersfield Homeless Center,CoC,CA-604 - REN - Casa Nueva III Placement and Supportive Services,66463
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Berkeley, CA",CoC,CA-502 - REN - Pathways Project,202376
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Berkeley, CA",CoC,CA-502 - REN - Tenant Based Rental Assistance,3594226
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Berkeley, CA",CoC,CA-502 - REN - Supportive Housing Network,208051
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC","Berkeley, CA",CoC,CA-502 - REN EXP - COACH Project Expansion,2332198
2018,CA,"CA-500 - San Jose, Santa Clara City and County CoC",Bill Wilson Center,CoC,CA-500 - REN - Transitional Housing Program Youth and Young Families 2018,558923
2018,CA,"CA-500 - San Jose, Santa Clara City and County CoC",Bill Wilson Center,CoC,CA-500 - REN - Transitional Housing Program Youth and Young Families North 2018,309348
2018,CA,"CA-500 - San Jose, Santa Clara City and County CoC",Bill Wilson Center,CoC,CA-500 - REN - Peacock Commons 2018,296887
2018,CA,"CA-500 - San Jose, Santa Clara City and County CoC",Bill Wilson Center,CoC,CA-500 - REN - Rapid Rehousing Youth 2018,507148
2018,CA,"CA-500 - San Jose, Santa Clara City and County CoC",Bill Wilson Center,CoC,CA-500 - REN - TH-RRH Youth 2018,287476
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC",Bonita House,CoC,CA-502 - REN - Channing Way Apartments,40897
2018,CA,"CA-504 - Santa Rosa, Petaluma/Sonoma County CoC",Buckelew Programs,CoC,CA-504 - REN - Sonoma SCIL 02.01.19-01.31.20,248672
2018,CA,"CA-504 - Santa Rosa, Petaluma/Sonoma County CoC",Buckelew Programs,CoC,CA-504 - REN - Samaritan FACT 02.01.19-01.31.20,101166
2018,CA,CA-507 - Marin County CoC,Buckelew Programs,CoC,CA-507 - REN - Marin SHP+2 01.01.20-12.31.20,385097
2018,CA,CA-517 - Napa City and County CoC,Buckelew Programs,CoC,CA-517 - REN - Napa PSH 01.01.20-12.31.20,254438
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC",Building Futures,CoC,CA-502 - REN - Bessie Coleman Court Permanent Supportive Housing,270586
2018,CA,"CA-502 - Oakland, Berkeley/Alameda County CoC",Building Futures,CoC,CA-502 - NEW - Alameda County Domestic Violence SSO CES Project,160137
2018,CA,CA-600 - Los Angeles City and County CoC,"Burbank, CA",CoC,"CA-600 - REN - CA1499-Homes, Equality and Links to Programs - Individual",486416
2018,CA,"CA-519 - Chico, Paradise/Butte County CoC",Butte County Community Action Agency,CoC,CA-519 - REN - Butte County CoC HMIS Project 2018,107000
2018,CA,"CA-519 - Chico, Paradise/Butte County CoC",Butte County Community Action Agency,CoC,CA-519 - NEW - Butte County 2018 Coordinated Entry Project,36241
2018,CA,"CA-519 - Chico, Paradise/Butte County CoC",Butte County Community Action Agency,CoC,CA-519 - PLN - FY18 CoC Planning Grant,18120
2018,CA,"CA-519 - Chico, Paradise/Butte County CoC","Butte County Housing Authority, CA",CoC,CA-519 - REN - Search South SPC PH,44878
2018,CA,"CA-519 - Chico, Paradise/Butte County CoC","Butte County, CA",CoC,CA-519 - REN - Permanent Housing Bonus SEARCH II,29806
2018,CA,"CA-519 - Chico, Paradise/Butte County CoC","Butte County, CA",CoC,CA-519 - REN - SEARCH Samaritan Bonus,39305
2018,CA,"CA-519 - Chico, Paradise/Butte County CoC","Butte County, CA",CoC,CA-519 - REN - SEARCH III Supportive Housing Program,29888
2018,CA,"CA-519 - Chico, Paradise/Butte County CoC","Butte County, CA",CoC,CA-519 - REN - LINK Permanent Housing Bonus,29607
2018,CA,CA-518 - Vallejo/Solano County CoC,Caminar,CoC,CA-518 - REN - Laurel Gardens,48824
2018,CA,CA-518 - Vallejo/Solano County CoC,Caminar,CoC,CA-518 - REN - Sereno Village Consolidated,117185
2018,CA,CA-518 - Vallejo/Solano County CoC,Caminar,CoC,CA-518 - REN - Bonus Grant,33321
2018,CA,"CA-519 - Chico, Paradise/Butte County CoC",Caminar,CoC,CA-519 - REN - Renewal Project Application FY2018,71007
2018,CA,"CA-519 - Chico, Paradise/Butte County CoC",Catalyst Domestic Violence Services,CoC,CA-519 - REN - Rapid Re-Housing,86465
2018,CA,"CA-519 - Chico, Paradise/Butte County CoC",Catalyst Domestic Violence Services,CoC,CA-519 - NEW - DV SSO-CE,60401
2018,CA,CA-601 - San Diego City and County CoC,Catholic Charities - Diocese of San Diego,CoC,CA-601 - REN - Ninth and F Street Apts,33167
2018,CA,CA-601 - San Diego City and County CoC,Catholic Charities - Diocese of San Diego,CoC,CA-601 - REN - Rachel's Rapid Rehousing Project,139495
2018,CA,CA-613 - Imperial County CoC,Catholic Charities - Diocese of San Diego,CoC,CA-613 - REN - IV CAP II 2018,44000
2018,CA,CA-613 - Imperial County CoC,Catholic Charities - Diocese of San Diego,CoC,CA-613 - PLN - IV Planning Grant 2018,18102
2018,CA,"CA-504 - Santa Rosa, Petaluma/Sonoma County CoC",Catholic Charities - Diocese of Santa Rosa,CoC,CA-504 - REN - Catholic Charities Permanent Supportive Housing Project 3,288302
2018,CA,"CA-504 - Santa Rosa, Petaluma/Sonoma County CoC",Catholic Charities - Diocese of Santa Rosa,CoC,CA-504 - REN - Catholic Charities Permanent Supportive Housing Santa Rosa 2,311636
2018,CA,CA-501 - San Francisco CoC,Catholic Charities CYO,CoC,CA-501 - REN - Leland House,168503
2018,CA,"CA-516 - Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Catholic Social Service - Northern Valley,CoC,CA-516 - REN - Partners in Housing II,231794
2018,CA,CA-507 - Marin County CoC,Center for Domestic Peace,CoC,CA-507 - NEW - Domestic Violence Housing First DV Bonus,51236
2018,CA,"CA-510 - Turlock, Modesto/Stanislaus County CoC",Center for Human Services,CoC,CA-510 - REN - Pathways,78976
2018,CA,"CA-510 - Turlock, Modesto/Stanislaus County CoC",Center for Human Services,CoC,CA-510 - REN - Pathways-Support Services Only,43241
2018,CA,CA-525 - El Dorado County CoC,"Center for Violence-Free Relationships, The",CoC,CA-525 - REN - HMIS Renewal 2018,9817
2018,CA,CA-525 - El Dorado County CoC,"Center for Violence-Free Relationships, The",CoC,CA-525 - PLN - 2018 Planning Grant Project,10200
2018,CA,"CA-513 - Visalia/Kings, Tulare Counties CoC",Central California Family Crisis Center,CoC,CA-513 - REN - Ridge Connections 2,157166
2018,CA,"CA-513 - Visalia/Kings, Tulare Counties CoC",Champions Recovery Alternative Programs,CoC,CA-513 - NEW - Grace Homes,215581
2018,CA,CA-604 - Bakersfield/Kern County CoC,Clinica Sierra Vista,CoC,CA-604 - REN - Sebastian House HIV/AIDS Homeless Project,99098
2018,CA,CA-604 - Bakersfield/Kern County CoC,Clinica Sierra Vista,CoC,CA-604 - REN - Homeless Most Vulnerable Project,136468
2018,CA,"CA-506 - Salinas/Monterey, San Benito Counties CoC",Coalition of Homeless Services Providers,CoC,CA-506 - PLN - CA-506 CoC Planning Application 2018,54082
2018,CA,"CA-602 - Santa Ana, Anaheim/Orange County CoC",Colette's Children's Home,CoC,CA-602 - REN - Colette's Children's Home-Olinda Lane,107934
2018,CA,"CA-602 - Santa Ana, Anaheim/Orange County CoC",Colette's Children's Home,CoC,CA-602 - REN - Colette's Children's Home Housing First,189238
2018,CA,"CA-504 - Santa Rosa, Petaluma/Sonoma County CoC",Committee on the Shelterless,CoC,CA-504 - REN - Community Based Permanent Supportive Housing,271381
2018,CA,CA-518 - Vallejo/Solano County CoC,Community Action North Bay,CoC,CA-518 - REN - Living Self-Reliantly,109826
2018,CA,CA-518 - Vallejo/Solano County CoC,Community Action North Bay,CoC,CA-518 - REN - Housing Express,116295
2018,CA,CA-518 - Vallejo/Solano County CoC,Community Action North Bay,CoC,CA-518 - REN - Healthy Living Your Way,126238
2018,CA,CA-518 - Vallejo/Solano County CoC,Community Action North Bay,CoC,CA-518 - REN - Housing Express Expansion,114360
2018,CA,CA-518 - Vallejo/Solano County CoC,Community Action North Bay,CoC,CA-518 - REN - Fairfield VETS,38195
2018,CA,"CA-506 - Salinas/Monterey, San Benito Counties CoC",Community Homeless Solutions,CoC,CA-506 - REN - Homeward Bound,118209
2018,CA,"CA-506 - Salinas/Monterey, San Benito Counties CoC",Community Homeless Solutions,CoC,CA-506 - REN - Men In Transition,169772
2018,CA,"CA-506 - Salinas/Monterey, San Benito Counties CoC",Community Homeless Solutions,CoC,CA-506 - REN - MOST/Lexington Court,101336
2018,CA,"CA-510 - Turlock, Modesto/Stanislaus County CoC",Community Housing and Shelter Services,CoC,CA-510 - REN - Households in Recovery,200233
2018,CA,"CA-510 - Turlock, Modesto/Stanislaus County CoC",Community Housing and Shelter Services,CoC,CA-510 - REN - Permanent Supportive Housing for Families with Children,62627
2018,CA,"CA-510 - Turlock, Modesto/Stanislaus County CoC",Community Housing and Shelter Services,CoC,CA-510 - REN - Permanent Supportive Housing for Families with Children #2,100718
2018,CA,CA-501 - San Francisco CoC,Community Housing Partnership,CoC,CA-501 - REN - Iroquois Residence,158804
2018,CA,CA-601 - San Diego City and County CoC,Community HousingWorks,CoC,CA-601 - REN - Las Casitas Permanent Supportive Housing,56144
2018,CA,CA-601 - San Diego City and County CoC,Community HousingWorks,CoC,CA-601 - REN - Pine View Permanent Supportive Housing,80049
2018,CA,CA-601 - San Diego City and County CoC,Community HousingWorks,CoC,CA-601 - REN - El Norte Permanent Supportive Housing,68468
2018,CA,"CA-506 - Salinas/Monterey, San Benito Counties CoC",Community Human Services,CoC,CA-506 - REN - Safe Passage Renewal Application FY2018,130574
2018,CA,"CA-510 - Turlock, Modesto/Stanislaus County CoC",Community Impact Central Valley,CoC,CA-510 - REN - Halo 7 (14) Application FY2018,99657
2018,CA,"CA-510 - Turlock, Modesto/Stanislaus County CoC",Community Impact Central Valley,CoC,CA-510 - REN - Halo 3 Application FY2018,216173
2018,CA,"CA-510 - Turlock, Modesto/Stanislaus County CoC",Community Impact Central Valley,CoC,CA-510 - REN - Halo Apatments (5) Application FY2018,246929
2018,CA,"CA-510 - Turlock, Modesto/Stanislaus County CoC",Community Impact Central Valley,CoC,CA-510 - REN - Halo Housing (1) Application FY2018,133187
2018,CA,"CA-510 - Turlock, Modesto/Stanislaus County CoC",Community Impact Central Valley,CoC,CA-510 - REN - New Halo Vet Application FY2018,95691
2018,CA,"CA-510 - Turlock, Modesto/Stanislaus County CoC",Community Impact Central Valley,CoC,CA-510 - REN - Halo RCC Vet Application FY2018,104424
2018,CA,"CA-510 - Turlock, Modesto/Stanislaus County CoC",Community Impact Central Valley,CoC,CA-510 - REN - Hope Housing Application FY2018,196710
2018,CA,CA-601 - San Diego City and County CoC,Community Resource Center,CoC,CA-601 - REN - CRC Rapid Re-Housing,256221
2018,CA,CA-601 - San Diego City and County CoC,Community Resource Center,CoC,CA-601 - NEW - DV Bonus,351462
2018,CA,"CA-513 - Visalia/Kings, Tulare Counties CoC",Community Services and Employment Training,CoC,CA-513 - REN - Tulare County Permanent Supportive Housing Program,331939
2018,CA,"CA-513 - Visalia/Kings, Tulare Counties CoC",Community Services and Employment Training,CoC,CA-513 - REN - Permanent Supportive Housing - Visalia,149282
2018,CA,"CA-504 - Santa Rosa, Petaluma/Sonoma County CoC",Community Support Network,CoC,CA-504 - REN - Stony Point Commons,55981
2018,CA,"CA-504 - Santa Rosa, Petaluma/Sonoma County CoC",Community Support Network,CoC,CA-504 - NEW - Sanctuary Villas,61557
2018,CA,CA-508 - Watsonville/Santa Cruz City and County CoC,Community Technology Alliance,CoC,CA-508 - REN - County of Santa Cruz Homeless Management Information System,91699
2018,CA,"CA-500 - San Jose, Santa Clara City and County CoC",Community Working Group,CoC,CA-500 - REN - Opportunity Center of the Midpeninsula,43936
2018,CA,CA-505 - Richmond/Contra Costa County CoC,Contra Costa County Housing Authority,CoC,CA-505 - REN - Shelter Plus Care - Lakeside,92676
2018,CA,CA-505 - Richmond/Contra Costa County CoC,Contra Costa County Housing Authority,CoC,CA-505 - REN - Villa Vasconcellos,115731
2018,CA,CA-505 - Richmond/Contra Costa County CoC,Contra Costa County Housing Authority,CoC,CA-505 - REN - Contra Costa Tenant-Based Rental Assistance,6962943
2018,CA,CA-505 - Richmond/Contra Costa County CoC,Contra Costa County Housing Authority,CoC,CA-505 - REN - Contra Costa Project-Based Rental Assistance,161312
2018,CA,CA-505 - Richmond/Contra Costa County CoC,"Contra Costa County, CA",CoC,CA-505 - REN - Permanent Connections,274726
2018,CA,CA-505 - Richmond/Contra Costa County CoC,"Contra Costa County, CA",CoC,CA-505 - REN - Contra Costa HMIS,175596
2018,CA,CA-505 - Richmond/Contra Costa County CoC,"Contra Costa County, CA",CoC,CA-505 - REN - Destination Home,408620
2018,CA,CA-505 - Richmond/Contra Costa County CoC,"Contra Costa County, CA",CoC,CA-505 - REN - Contra Costa Coordinated Entry,550344
2018,CA,CA-505 - Richmond/Contra Costa County CoC,"Contra Costa County, CA",CoC,CA-505 - REN - Contra Costa Coordinated Entry Expansion,666691
2018,CA,CA-505 - Richmond/Contra Costa County CoC,"Contra Costa County, CA",CoC,CA-505 - REN - High Utilizers of Multiple Systems,1017763
2018,CA,CA-505 - Richmond/Contra Costa County CoC,"Contra Costa County, CA",CoC,CA-505 - PLN - CA-505 CoC Planning Application FY2018,427033
2018,CA,CA-505 - Richmond/Contra Costa County CoC,Contra Costa Interfaith Housing,CoC,CA-505 - REN - ACCESS,1015124
2018,CA,CA-505 - Richmond/Contra Costa County CoC,Contra Costa Interfaith Housing,CoC,CA-505 - REN - Families in Supportive Housing (FISH),1041924
2018,CA,CA-512 - Daly City/San Mateo County CoC,CORA (Community Overcoming Relationship Abuse),CoC,CA-512 - REN - Casa de Sor Juana Ines,229668
2018,CA,CA-512 - Daly City/San Mateo County CoC,CORA (Community Overcoming Relationship Abuse),CoC,CA-512 - NEW - DV RRH,270461
2018,CA,CA-601 - San Diego City and County CoC,Crisis House,CoC,CA-601 - REN - Journey Home,486459
2018,CA,CA-601 - San Diego City and County CoC,Crisis House,CoC,CA-601 - REN - New Journey,384630
2018,CA,"CA-521 - Davis, Woodland/Yolo County CoC","Davis, CA",CoC,CA-521 - REN - Transitional Housing Program for Homeless Single Men and Women,66282
2018,CA,CA-518 - Vallejo/Solano County CoC,Edge Community Church of Suisun,CoC,CA-518 - NEW - Restoration Project 2018,102210
2018,CA,CA-527 - Tehama County CoC,Empower Tehama,CoC,CA-527 - PLN - CA-527 CoC Planning Application FY2018,5902
2018,CA,CA-508 - Watsonville/Santa Cruz City and County CoC,Encompass Community Services,CoC,CA-508 - REN - Freedom Cottages,15645
2018,CA,CA-508 - Watsonville/Santa Cruz City and County CoC,Encompass Community Services,CoC,CA-508 - REN - Housing for Health 2,44108
2018,CA,CA-508 - Watsonville/Santa Cruz City and County CoC,Encompass Community Services,CoC,CA-508 - REN - Housing for Health 3,90429
